wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
0.4504582266699426,15.202965150110563,16.742439317410195,0.6220607335332351,-0.4504582266699426,0.5665966970937437,0.39999999999999997,1.0,0.75,59.18952670752667,2.947275626442365,2.9716770443103018,ensemble,2020-11-07,4,30,135.0,74.18813939955774
0.8246006389776358,92.080404685836,100.14252117722563,1.8527645921945115,-0.8246006389776358,1.3935256074759845,0.5,1.0,0.3333333333333333,528.9737312743632,10.688652226790145,42.20872090064618,heuristic,2022-03-04,3,47,335.0,58.75878594249201
0.4082117148812488,45.58364149507278,54.60783183438571,0.54854370713669,-0.4082117148812488,0.485874970255707,1.0,1.0,1.0,479.6997989818092,10.346211222998583,37.62376867518234,naive_family,2022-03-04,3,47,335.0,198.24907551478165
0.6027137042062415,67.3030303030303,81.99782089945754,1.0323884853993381,-0.6027137042062415,0.817732227456759,0.5,1.0,0.6666666666666666,193.74925736792673,10.202343033781565,9.17258270301111,size_ratio,2022-03-04,3,47,335.0,133.0909090909091
0.9255398533932572,103.35195029558038,111.10257111678403,2.5536269523921744,-0.9255398533932572,1.7003019783211482,0.5,1.0,0.0,963.6448798546409,10.770127203231233,85.59436078223285,ridge,2022-03-04,3,47,335.0,24.94414911325881
0.8375098089269781,93.52192866351255,101.90384052095541,1.8008878618184867,-0.8375098089269781,1.4051739151700235,0.5,1.0,0.0,800.1140519591405,10.222558001466169,69.7888471944479,lasso,2022-03-04,3,47,335.0,54.43421400946233
0.8413753281719355,93.9535783125328,102.31823138804667,1.839646822676739,-0.8413753281719355,1.4196773317358833,0.5,1.0,0.0,814.2947283538684,10.22195721879841,71.20751561658844,elasticnet,2022-03-04,3,47,335.0,53.13926506240158
0.6514456469999302,72.74476391499222,83.2947951511388,1.033807574589024,-0.6514456469999302,0.8988808495783438,,1.0,0.6666666666666666,346.538880264561,9.422859501630848,25.23102852482526,poisson_glm,2022-03-04,3,47,335.0,116.76570825502338
0.6844154156731334,76.42638808349989,86.52869476486951,1.1258352157648122,-0.6844154156731334,0.9749427823249931,,1.0,0.0,546.6248256696921,10.363126997916325,44.299355569052885,negbin_glm,2022-03-04,3,47,335.0,105.72083574950034
0.8283385498368524,92.49780473178186,100.70007519619924,1.7100730495711352,-0.8283385498368524,1.3737668626447057,0.5,1.0,0.0,494.5034055444232,10.950173476775305,38.50016707766701,random_forest,2022-03-04,3,47,335.0,57.506585804654456
0.8914552774002303,99.54583930969238,106.25678566892991,2.1468502983354565,-0.8914552774002303,1.6015847323373922,1.0,1.0,0.0,752.0742177963257,10.400559902191162,64.8068618774414,xgboost,2022-03-04,3,47,335.0,36.36248016357422
0.9124954946130681,101.89533023179261,109.48650262308496,2.313267237222769,-0.9124954946130681,1.6512161100945641,0.5,1.0,0.0,744.983567967104,10.501591635269834,63.99676516144057,lightgbm,2022-03-04,3,47,335.0,29.314009304622168
